zone,pixel_id,universe,channel,cat_x,cat_y,cat_z,x_norm,y_norm,z_norm
mini-arch-right,1183,27,208,-11.0690,4.2797,7.1534,0.0468,0.2255,0.9371
mini-arch-right,1184,27,211,-11.0690,4.1769,7.2057,0.0468,0.2200,0.9401
mini-arch-right,1185,27,214,-11.0690,4.0728,7.2557,0.0468,0.2144,0.9430
mini-arch-right,1186,27,217,-11.0690,3.9634,7.2985,0.0468,0.2086,0.9455
mini-arch-right,1187,27,220,-11.0690,3.8418,7.3325,0.0468,0.2020,0.9475
mini-arch-right,1188,27,223,-11.0690,3.6981,7.3789,0.0468,0.1943,0.9502
mini-arch-right,1189,27,226,-11.0690,3.5456,7.4321,0.0468,0.1861,0.9533
mini-arch-right,1190,27,229,-11.0690,3.3912,7.4725,0.0468,0.1778,0.9556
mini-arch-right,1191,27,232,-11.0690,3.2374,7.5101,0.0468,0.1696,0.9578
mini-arch-right,1192,27,235,-11.0690,3.0802,7.5413,0.0468,0.1611,0.9596
mini-arch-right,1193,27,238,-11.0690,2.9222,7.5612,0.0468,0.1526,0.9608
mini-arch-right,1194,27,241,-11.0690,2.7721,7.5664,0.0468,0.1446,0.9611
mini-arch-right,1195,27,244,-11.0690,2.6187,7.6047,0.0468,0.1363,0.9633
mini-arch-right,1196,27,247,-11.0690,2.4629,7.6173,0.0468,0.1280,0.9641
mini-arch-right,1197,27,250,-11.0690,2.3040,7.6151,0.0468,0.1195,0.9639
mini-arch-right,1198,27,253,-11.0690,2.1451,7.6129,0.0468,0.1109,0.9638
mini-arch-right,1199,27,256,-11.0690,1.9862,7.6108,0.0468,0.1024,0.9637
mini-arch-right,1200,27,259,-11.0690,1.8273,7.6086,0.0468,0.0939,0.9636
mini-arch-right,1201,27,262,-11.0690,1.6684,7.6064,0.0468,0.0853,0.9634
mini-arch-right,1202,27,265,-11.0690,1.5095,7.6043,0.0468,0.0768,0.9633
mini-arch-right,1203,27,268,-11.0690,1.3506,7.6021,0.0468,0.0683,0.9632
mini-arch-right,1204,27,271,-11.0690,1.1917,7.5999,0.0468,0.0597,0.9630
mini-arch-right,1205,27,274,-11.0690,1.0328,7.5978,0.0468,0.0512,0.9629
mini-arch-right,1206,27,277,-11.0690,0.8739,7.5956,0.0468,0.0427,0.9628
mini-arch-right,1207,27,280,-11.0690,0.7150,7.5934,0.0468,0.0341,0.9627
mini-arch-right,1208,27,283,-11.0690,0.5561,7.5913,0.0468,0.0256,0.9625
mini-arch-right,1209,27,286,-11.0690,0.3972,7.5891,0.0468,0.0171,0.9624
mini-arch-right,1210,27,289,-11.0690,0.2383,7.5869,0.0468,0.0085,0.9623
mini-arch-right,1211,27,292,-11.0690,0.0794,7.5848,0.0468,0.0000,0.9622
mini-arch-right,1212,28,1,-9.8490,0.0794,4.1887,0.0928,0.0000,0.7647
mini-arch-right,1213,28,4,-9.8490,0.2383,4.1864,0.0928,0.0085,0.7645
mini-arch-right,1214,28,7,-9.8490,0.3972,4.1842,0.0928,0.0171,0.7644
mini-arch-right,1215,28,10,-9.8490,0.5561,4.1819,0.0928,0.0256,0.7643
mini-arch-right,1216,28,13,-9.8490,0.7150,4.1796,0.0928,0.0341,0.7641
mini-arch-right,1217,28,16,-9.8490,0.8739,4.1773,0.0928,0.0427,0.7640
mini-arch-right,1218,28,19,-9.8490,1.0328,4.1751,0.0928,0.0512,0.7639
mini-arch-right,1219,28,22,-9.8490,1.1917,4.1728,0.0928,0.0597,0.7637
mini-arch-right,1220,28,25,-9.8490,1.3506,4.1705,0.0928,0.0683,0.7636
mini-arch-right,1221,28,28,-9.8490,1.5095,4.1682,0.0928,0.0768,0.7635
mini-arch-right,1222,28,31,-9.8490,1.6684,4.1660,0.0928,0.0853,0.7634
mini-arch-right,1223,28,34,-9.8490,1.8273,4.1637,0.0928,0.0939,0.7632
mini-arch-right,1224,28,37,-9.8490,1.9862,4.1614,0.0928,0.1024,0.7631
mini-arch-right,1225,28,40,-9.8490,2.1451,4.1592,0.0928,0.1109,0.7630
mini-arch-right,1226,28,43,-9.8490,2.3040,4.1569,0.0928,0.1195,0.7628
mini-arch-right,1227,28,46,-9.8490,2.4629,4.1546,0.0928,0.1280,0.7627
mini-arch-right,1228,28,49,-9.8490,2.6171,4.1735,0.0928,0.1363,0.7638
mini-arch-right,1229,28,52,-9.8490,2.7693,4.2165,0.0928,0.1444,0.7663
mini-arch-right,1230,28,55,-9.8490,2.9246,4.2678,0.0928,0.1528,0.7693
mini-arch-right,1231,28,58,-9.8490,3.0826,4.2911,0.0928,0.1613,0.7706
mini-arch-right,1232,28,61,-9.8490,3.2375,4.3168,0.0928,0.1696,0.7721
mini-arch-right,1233,28,64,-9.8490,3.3936,4.3484,0.0928,0.1780,0.7740
mini-arch-right,1234,28,67,-9.8490,3.5430,4.3873,0.0928,0.1860,0.7762
mini-arch-right,1235,28,70,-9.8490,3.6895,4.4348,0.0928,0.1938,0.7790
mini-arch-right,1236,28,73,-9.8490,3.8396,4.4818,0.0928,0.2019,0.7817
mini-arch-right,1237,28,76,-9.8490,3.9600,4.5383,0.0928,0.2084,0.7850
mini-arch-right,1238,28,79,-9.8490,4.0833,4.5954,0.0928,0.2150,0.7883
mini-arch-right,1239,28,82,-9.8490,4.2126,4.6529,0.0928,0.2219,0.7917
mini-arch-right,1240,28,85,-9.8490,4.3094,4.7083,0.0928,0.2271,0.7949
mini-arch-right,1241,28,88,-9.8490,4.4274,4.7614,0.0928,0.2335,0.7980
mini-arch-right,1242,28,91,-9.8490,4.5438,4.8284,0.0928,0.2397,0.8019
mini-arch-right,1243,28,94,-9.8490,4.6758,4.9055,0.0928,0.2468,0.8064
mini-arch-right,1244,28,97,-9.8490,4.7829,4.9816,0.0928,0.2526,0.8108
mini-arch-right,1245,28,100,-9.8490,4.8752,5.0532,0.0928,0.2575,0.8149
mini-arch-right,1246,28,103,-9.8490,4.9541,5.1284,0.0928,0.2617,0.8193
mini-arch-right,1247,28,106,-9.8490,5.0494,5.1936,0.0928,0.2669,0.8231
mini-arch-right,1248,28,109,-9.8490,5.1259,5.2573,0.0928,0.2710,0.8268
mini-arch-right,1249,28,112,-9.8490,5.2070,5.3306,0.0928,0.2753,0.8311
mini-arch-right,1250,28,115,-9.8490,5.2799,5.3934,0.0928,0.2792,0.8347
mini-arch-right,1251,28,118,-9.8490,5.3003,5.4552,0.0928,0.2803,0.8383
mini-arch-right,1252,28,121,-9.8490,5.3388,5.5221,0.0928,0.2824,0.8422
mini-arch-right,1253,28,124,-9.8490,5.4065,5.5872,0.0928,0.2860,0.8460
mini-arch-right,1254,28,127,-9.8490,5.5156,5.6442,0.0928,0.2919,0.8493
mini-arch-right,1255,28,130,-9.8490,5.5479,5.7011,0.0928,0.2936,0.8526
mini-arch-right,1256,28,133,-9.8490,5.5480,5.7706,0.0928,0.2936,0.8567
mini-arch-right,1257,28,136,-9.8490,5.5156,5.8402,0.0928,0.2919,0.8607
mini-arch-right,1258,28,139,-9.8490,5.4064,5.8971,0.0928,0.2860,0.8640
mini-arch-right,1259,28,142,-9.8490,5.3389,5.9540,0.0928,0.2824,0.8673
mini-arch-right,1260,28,145,-9.8490,5.3004,6.0192,0.0928,0.2803,0.8711
mini-arch-right,1261,28,148,-9.8490,5.2800,6.0860,0.0928,0.2792,0.8750
mini-arch-right,1262,28,151,-9.8490,5.2069,6.1479,0.0928,0.2753,0.8786
mini-arch-right,1263,28,154,-9.8490,5.1259,6.2107,0.0928,0.2710,0.8823
mini-arch-right,1264,28,157,-9.8490,5.0493,6.2839,0.0928,0.2669,0.8865
mini-arch-right,1265,28,160,-9.8490,4.9541,6.3476,0.0928,0.2617,0.8902
mini-arch-right,1266,28,163,-9.8490,4.8752,6.4128,0.0928,0.2575,0.8940
mini-arch-right,1267,28,166,-9.8490,4.7830,6.4880,0.0928,0.2526,0.8984
mini-arch-right,1268,28,169,-9.8490,4.6759,6.5596,0.0928,0.2468,0.9026
mini-arch-right,1269,28,172,-9.8490,4.5439,6.6357,0.0928,0.2397,0.9070
mini-arch-right,1270,28,175,-9.8490,4.4275,6.7129,0.0928,0.2335,0.9115
mini-arch-right,1271,28,178,-9.8490,4.3095,6.7799,0.0928,0.2271,0.9154
mini-arch-right,1272,28,181,-9.8490,4.2127,6.8330,0.0928,0.2219,0.9184
mini-arch-right,1273,28,184,-9.8490,4.0833,6.8884,0.0928,0.2150,0.9217
mini-arch-right,1274,28,187,-9.8490,3.9599,6.9458,0.0928,0.2084,0.9250
mini-arch-right,1275,28,190,-9.8490,3.8397,7.0029,0.0928,0.2019,0.9283
mini-arch-right,1276,28,193,-9.8490,3.6896,7.0595,0.0928,0.1939,0.9316
mini-arch-right,1277,28,196,-9.8490,3.5431,7.1064,0.0928,0.1860,0.9343
mini-arch-right,1278,28,199,-9.8490,3.3937,7.1539,0.0928,0.1780,0.9371
mini-arch-right,1279,28,202,-9.8490,3.2376,7.1928,0.0928,0.1696,0.9394
mini-arch-right,1280,28,205,-9.8490,3.0827,7.2245,0.0928,0.1613,0.9412
mini-arch-right,1281,28,208,-9.8490,2.9247,7.2502,0.0928,0.1528,0.9427
mini-arch-right,1282,28,211,-9.8490,2.7694,7.2735,0.0928,0.1444,0.9441
mini-arch-right,1283,28,214,-9.8490,2.6172,7.2952,0.0928,0.1363,0.9453
mini-arch-right,1284,28,217,-9.8490,2.4629,7.3138,0.0928,0.1280,0.9464
mini-arch-right,1285,28,220,-9.8490,2.3040,7.3116,0.0928,0.1195,0.9463
mini-arch-right,1286,28,223,-9.8490,2.1451,7.3093,0.0928,0.1109,0.9461
mini-arch-right,1287,28,226,-9.8490,1.9862,7.3070,0.0928,0.1024,0.9460
mini-arch-right,1288,28,229,-9.8490,1.8273,7.3048,0.0928,0.0939,0.9459
mini-arch-right,1289,28,232,-9.8490,1.6684,7.3025,0.0928,0.0853,0.9458
mini-arch-right,1290,28,235,-9.8490,1.5095,7.3003,0.0928,0.0768,0.9456
mini-arch-right,1291,28,238,-9.8490,1.3506,7.2980,0.0928,0.0683,0.9455
mini-arch-right,1292,28,241,-9.8490,1.1917,7.2958,0.0928,0.0597,0.9454
mini-arch-right,1293,28,244,-9.8490,1.0328,7.2935,0.0928,0.0512,0.9452
mini-arch-right,1294,28,247,-9.8490,0.8739,7.2913,0.0928,0.0427,0.9451
mini-arch-right,1295,28,250,-9.8490,0.7150,7.2890,0.0928,0.0341,0.9450
mini-arch-right,1296,28,253,-9.8490,0.5561,7.2868,0.0928,0.0256,0.9448
mini-arch-right,1297,28,256,-9.8490,0.3972,7.2845,0.0928,0.0171,0.9447
mini-arch-right,1298,28,259,-9.8490,0.2383,7.2823,0.0928,0.0085,0.9446
mini-arch-right,1299,28,262,-9.8490,0.0794,7.2800,0.0928,0.0000,0.9444
mini-arch-right,1300,29,1,-8.6300,0.0803,4.4934,0.1387,0.0000,0.7824
mini-arch-right,1301,29,4,-8.6300,0.2408,4.4910,0.1387,0.0087,0.7823
mini-arch-right,1302,29,7,-8.6300,0.4013,4.4886,0.1387,0.0173,0.7821
mini-arch-right,1303,29,10,-8.6300,0.5618,4.4862,0.1387,0.0259,0.7820
mini-arch-right,1304,29,13,-8.6300,0.7224,4.4838,0.1387,0.0345,0.7818
mini-arch-right,1305,29,16,-8.6300,0.8829,4.4814,0.1387,0.0431,0.7817
mini-arch-right,1306,29,19,-8.6300,1.0434,4.4789,0.1387,0.0518,0.7815
mini-arch-right,1307,29,22,-8.6300,1.2039,4.4765,0.1387,0.0604,0.7814
mini-arch-right,1308,29,25,-8.6300,1.3644,4.4741,0.1387,0.0690,0.7813
mini-arch-right,1309,29,28,-8.6300,1.5250,4.4717,0.1387,0.0776,0.7811
mini-arch-right,1310,29,31,-8.6300,1.6855,4.4693,0.1387,0.0862,0.7810
mini-arch-right,1311,29,34,-8.6300,1.8460,4.4669,0.1387,0.0949,0.7808
mini-arch-right,1312,29,37,-8.6300,2.0065,4.4645,0.1387,0.1035,0.7807
mini-arch-right,1313,29,40,-8.6300,2.1671,4.4620,0.1387,0.1121,0.7806
mini-arch-right,1314,29,43,-8.6300,2.3276,4.4596,0.1387,0.1207,0.7804
mini-arch-right,1315,29,46,-8.6300,2.4881,4.4572,0.1387,0.1293,0.7803
mini-arch-right,1316,29,49,-8.6300,2.6414,4.4887,0.1387,0.1376,0.7821
mini-arch-right,1317,29,52,-8.6300,2.7958,4.5285,0.1387,0.1459,0.7844
mini-arch-right,1318,29,55,-8.6300,2.9524,4.5556,0.1387,0.1543,0.7860
mini-arch-right,1319,29,58,-8.6300,3.1107,4.5807,0.1387,0.1628,0.7875
mini-arch-right,1320,29,61,-8.6300,3.2670,4.6133,0.1387,0.1712,0.7894
mini-arch-right,1321,29,64,-8.6300,3.4220,4.6545,0.1387,0.1795,0.7918
mini-arch-right,1322,29,67,-8.6300,3.5671,4.7030,0.1387,0.1873,0.7946
mini-arch-right,1323,29,70,-8.6300,3.6667,4.7385,0.1387,0.1926,0.7966
mini-arch-right,1324,29,73,-8.6300,3.8052,4.7831,0.1387,0.2001,0.7992
mini-arch-right,1325,29,76,-8.6300,3.9384,4.8552,0.1387,0.2072,0.8034
mini-arch-right,1326,29,79,-8.6300,4.0853,4.9125,0.1387,0.2151,0.8068
mini-arch-right,1327,29,82,-8.6300,4.1610,4.9497,0.1387,0.2192,0.8089
mini-arch-right,1328,29,85,-8.6300,4.2649,5.0023,0.1387,0.2247,0.8120
mini-arch-right,1329,29,88,-8.6300,4.3332,5.0477,0.1387,0.2284,0.8146
mini-arch-right,1330,29,91,-8.6300,4.4303,5.1041,0.1387,0.2336,0.8179
mini-arch-right,1331,29,94,-8.6300,4.5070,5.1642,0.1387,0.2377,0.8214
mini-arch-right,1332,29,97,-8.6300,4.5794,5.2304,0.1387,0.2416,0.8253
mini-arch-right,1333,29,100,-8.6300,4.6813,5.3148,0.1387,0.2471,0.8302
mini-arch-right,1334,29,103,-8.6300,4.7972,5.3880,0.1387,0.2533,0.8344
mini-arch-right,1335,29,106,-8.6300,4.8986,5.4682,0.1387,0.2588,0.8391
mini-arch-right,1336,29,109,-8.6300,4.9605,5.5431,0.1387,0.2621,0.8434
mini-arch-right,1337,29,112,-8.6300,5.0157,5.6171,0.1387,0.2651,0.8477
mini-arch-right,1338,29,115,-8.6300,5.0734,5.6877,0.1387,0.2682,0.8518
mini-arch-right,1339,29,118,-8.6300,5.1684,5.7334,0.1387,0.2733,0.8545
mini-arch-right,1340,29,121,-8.6300,5.0734,5.7790,0.1387,0.2682,0.8572
mini-arch-right,1341,29,124,-8.6300,5.0157,5.8497,0.1387,0.2651,0.8613
mini-arch-right,1342,29,127,-8.6300,4.9605,5.9236,0.1387,0.2621,0.8656
mini-arch-right,1343,29,130,-8.6300,4.8986,5.9985,0.1387,0.2588,0.8699
mini-arch-right,1344,29,133,-8.6300,4.7972,6.0787,0.1387,0.2533,0.8746
mini-arch-right,1345,29,136,-8.6300,4.6813,6.1519,0.1387,0.2471,0.8788
mini-arch-right,1346,29,139,-8.6300,4.5794,6.2364,0.1387,0.2416,0.8838
mini-arch-right,1347,29,142,-8.6300,4.5070,6.3026,0.1387,0.2377,0.8876
mini-arch-right,1348,29,145,-8.6300,4.4303,6.3627,0.1387,0.2336,0.8911
mini-arch-right,1349,29,148,-8.6300,4.3332,6.4191,0.1387,0.2284,0.8944
mini-arch-right,1350,29,151,-8.6300,4.2649,6.4644,0.1387,0.2247,0.8970
mini-arch-right,1351,29,154,-8.6300,4.1609,6.5171,0.1387,0.2192,0.9001
mini-arch-right,1352,29,157,-8.6300,4.0853,6.5543,0.1387,0.2151,0.9022
mini-arch-right,1353,29,160,-8.6300,3.9384,6.6115,0.1387,0.2072,0.9056
mini-arch-right,1354,29,163,-8.6300,3.8052,6.6836,0.1387,0.2001,0.9098
mini-arch-right,1355,29,166,-8.6300,3.6667,6.7282,0.1387,0.1926,0.9124
mini-arch-right,1356,29,169,-8.6300,3.5671,6.7637,0.1387,0.1873,0.9144
mini-arch-right,1357,29,172,-8.6300,3.4220,6.8122,0.1387,0.1795,0.9172
mini-arch-right,1358,29,175,-8.6300,3.2670,6.8534,0.1387,0.1712,0.9196
mini-arch-right,1359,29,178,-8.6300,3.1107,6.8861,0.1387,0.1628,0.9215
mini-arch-right,1360,29,181,-8.6300,2.9524,6.9111,0.1387,0.1543,0.9230
mini-arch-right,1361,29,184,-8.6300,2.7958,6.9383,0.1387,0.1459,0.9246
mini-arch-right,1362,29,187,-8.6300,2.6414,6.9800,0.1387,0.1376,0.9270
mini-arch-right,1363,29,190,-8.6300,2.4881,7.0115,0.1387,0.1293,0.9288
mini-arch-right,1364,29,193,-8.6300,2.3276,7.0091,0.1387,0.1207,0.9287
mini-arch-right,1365,29,196,-8.6300,2.1671,7.0067,0.1387,0.1121,0.9286
mini-arch-right,1366,29,199,-8.6300,2.0065,7.0043,0.1387,0.1035,0.9284
mini-arch-right,1367,29,202,-8.6300,1.8460,7.0018,0.1387,0.0949,0.9283
mini-arch-right,1368,29,205,-8.6300,1.6855,6.9994,0.1387,0.0862,0.9281
mini-arch-right,1369,29,208,-8.6300,1.5250,6.9970,0.1387,0.0776,0.9280
mini-arch-right,1370,29,211,-8.6300,1.3644,6.9946,0.1387,0.0690,0.9278
mini-arch-right,1371,29,214,-8.6300,1.2039,6.9922,0.1387,0.0604,0.9277
mini-arch-right,1372,29,217,-8.6300,1.0434,6.9898,0.1387,0.0518,0.9276
mini-arch-right,1373,29,220,-8.6300,0.8829,6.9874,0.1387,0.0431,0.9274
mini-arch-right,1374,29,223,-8.6300,0.7224,6.9849,0.1387,0.0345,0.9273
mini-arch-right,1375,29,226,-8.6300,0.5618,6.9825,0.1387,0.0259,0.9271
mini-arch-right,1376,29,229,-8.6300,0.4013,6.9801,0.1387,0.0173,0.9270
mini-arch-right,1377,29,232,-8.6300,0.2408,6.9777,0.1387,0.0087,0.9269
mini-arch-right,1378,29,235,-8.6300,0.0803,6.9753,0.1387,0.0000,0.9267
mini-arch-right,1379,30,1,-7.4110,0.0798,4.7982,0.1847,0.0000,0.8001
mini-arch-right,1380,30,4,-7.4110,0.2395,4.7957,0.1847,0.0086,0.8000
mini-arch-right,1381,30,7,-7.4110,0.3991,4.7932,0.1847,0.0172,0.7998
mini-arch-right,1382,30,10,-7.4110,0.5588,4.7907,0.1847,0.0257,0.7997
mini-arch-right,1383,30,13,-7.4110,0.7185,4.7882,0.1847,0.0343,0.7995
mini-arch-right,1384,30,16,-7.4110,0.8781,4.7857,0.1847,0.0429,0.7994
mini-arch-right,1385,30,19,-7.4110,1.0378,4.7832,0.1847,0.0515,0.7992
mini-arch-right,1386,30,22,-7.4110,1.1974,4.7807,0.1847,0.0600,0.7991
mini-arch-right,1387,30,25,-7.4110,1.3571,4.7782,0.1847,0.0686,0.7990
mini-arch-right,1388,30,28,-7.4110,1.5167,4.7757,0.1847,0.0772,0.7988
mini-arch-right,1389,30,31,-7.4110,1.6764,4.7732,0.1847,0.0858,0.7987
mini-arch-right,1390,30,34,-7.4110,1.8360,4.7707,0.1847,0.0943,0.7985
mini-arch-right,1391,30,37,-7.4110,1.9957,4.7682,0.1847,0.1029,0.7984
mini-arch-right,1392,30,40,-7.4110,2.1554,4.7657,0.1847,0.1115,0.7982
mini-arch-right,1393,30,43,-7.4110,2.3150,4.7632,0.1847,0.1200,0.7981
mini-arch-right,1394,30,46,-7.4110,2.4747,4.7607,0.1847,0.1286,0.7979
mini-arch-right,1395,30,49,-7.4110,2.6273,4.7913,0.1847,0.1368,0.7997
mini-arch-right,1396,30,52,-7.4110,2.7480,4.8297,0.1847,0.1433,0.8019
mini-arch-right,1397,30,55,-7.4110,2.8419,4.8789,0.1847,0.1483,0.8048
mini-arch-right,1398,30,58,-7.4110,3.0005,4.8971,0.1847,0.1569,0.8059
mini-arch-right,1399,30,61,-7.4110,3.1563,4.9227,0.1847,0.1652,0.8074
mini-arch-right,1400,30,64,-7.4110,3.3001,4.9624,0.1847,0.1729,0.8097
mini-arch-right,1401,30,67,-7.4110,3.4235,5.0002,0.1847,0.1796,0.8119
mini-arch-right,1402,30,70,-7.4110,3.5632,5.0363,0.1847,0.1871,0.8140
mini-arch-right,1403,30,73,-7.4110,3.6638,5.0818,0.1847,0.1925,0.8166
mini-arch-right,1404,30,76,-7.4110,3.7410,5.1199,0.1847,0.1966,0.8188
mini-arch-right,1405,30,79,-7.4110,3.8315,5.1525,0.1847,0.2015,0.8207
mini-arch-right,1406,30,82,-7.4110,3.9278,5.1953,0.1847,0.2066,0.8232
mini-arch-right,1407,30,85,-7.4110,4.0673,5.2556,0.1847,0.2141,0.8267
mini-arch-right,1408,30,88,-7.4110,4.1538,5.3220,0.1847,0.2188,0.8306
mini-arch-right,1409,30,91,-7.4110,4.2094,5.3773,0.1847,0.2218,0.8338
mini-arch-right,1410,30,94,-7.4110,4.2509,5.4219,0.1847,0.2240,0.8364
mini-arch-right,1411,30,97,-7.4110,4.3268,5.4594,0.1847,0.2281,0.8386
mini-arch-right,1412,30,100,-7.4110,4.4072,5.5040,0.1847,0.2324,0.8412
mini-arch-right,1413,30,103,-7.4110,4.4825,5.5544,0.1847,0.2364,0.8441
mini-arch-right,1414,30,106,-7.4110,4.5398,5.5993,0.1847,0.2395,0.8467
mini-arch-right,1415,30,109,-7.4110,4.6255,5.6506,0.1847,0.2441,0.8497
mini-arch-right,1416,30,112,-7.4110,4.7015,5.7079,0.1847,0.2482,0.8530
mini-arch-right,1417,30,115,-7.4110,4.7016,5.7741,0.1847,0.2482,0.8569
mini-arch-right,1418,30,118,-7.4110,4.6255,5.8403,0.1847,0.2441,0.8607
mini-arch-right,1419,30,121,-7.4110,4.5398,5.8975,0.1847,0.2395,0.8640
mini-arch-right,1420,30,124,-7.4110,4.4825,5.9489,0.1847,0.2364,0.8670
mini-arch-right,1421,30,127,-7.4110,4.4073,5.9937,0.1847,0.2324,0.8696
mini-arch-right,1422,30,130,-7.4110,4.3267,6.0441,0.1847,0.2281,0.8726
mini-arch-right,1423,30,133,-7.4110,4.2510,6.0887,0.1847,0.2240,0.8752
mini-arch-right,1424,30,136,-7.4110,4.2094,6.1263,0.1847,0.2218,0.8774
mini-arch-right,1425,30,139,-7.4110,4.1537,6.1708,0.1847,0.2188,0.8799
mini-arch-right,1426,30,142,-7.4110,4.0673,6.2262,0.1847,0.2141,0.8832
mini-arch-right,1427,30,145,-7.4110,3.9279,6.2925,0.1847,0.2066,0.8870
mini-arch-right,1428,30,148,-7.4110,3.8316,6.3528,0.1847,0.2015,0.8905
mini-arch-right,1429,30,151,-7.4110,3.7411,6.3957,0.1847,0.1966,0.8930
mini-arch-right,1430,30,154,-7.4110,3.6639,6.4282,0.1847,0.1925,0.8949
mini-arch-right,1431,30,157,-7.4110,3.5632,6.4663,0.1847,0.1871,0.8971
mini-arch-right,1432,30,160,-7.4110,3.4236,6.5119,0.1847,0.1796,0.8998
mini-arch-right,1433,30,163,-7.4110,3.3002,6.5479,0.1847,0.1729,0.9019
mini-arch-right,1434,30,166,-7.4110,3.1564,6.5857,0.1847,0.1652,0.9041
mini-arch-right,1435,30,169,-7.4110,3.0006,6.6255,0.1847,0.1569,0.9064
mini-arch-right,1436,30,172,-7.4110,2.8419,6.6510,0.1847,0.1483,0.9079
mini-arch-right,1437,30,175,-7.4110,2.7479,6.6692,0.1847,0.1433,0.9089
mini-arch-right,1438,30,178,-7.4110,2.6274,6.6774,0.1847,0.1368,0.9094
mini-arch-right,1439,30,181,-7.4110,2.4747,6.7078,0.1847,0.1286,0.9112
mini-arch-right,1440,30,184,-7.4110,2.3150,6.7053,0.1847,0.1200,0.9110
mini-arch-right,1441,30,187,-7.4110,2.1554,6.7029,0.1847,0.1115,0.9109
mini-arch-right,1442,30,190,-7.4110,1.9957,6.7004,0.1847,0.1029,0.9107
mini-arch-right,1443,30,193,-7.4110,1.8360,6.6979,0.1847,0.0943,0.9106
mini-arch-right,1444,30,196,-7.4110,1.6764,6.6954,0.1847,0.0858,0.9104
mini-arch-right,1445,30,199,-7.4110,1.5167,6.6929,0.1847,0.0772,0.9103
mini-arch-right,1446,30,202,-7.4110,1.3571,6.6904,0.1847,0.0686,0.9102
mini-arch-right,1447,30,205,-7.4110,1.1974,6.6879,0.1847,0.0600,0.9100
mini-arch-right,1448,30,208,-7.4110,1.0378,6.6854,0.1847,0.0515,0.9099
mini-arch-right,1449,30,211,-7.4110,0.8781,6.6830,0.1847,0.0429,0.9097
mini-arch-right,1450,30,214,-7.4110,0.7185,6.6805,0.1847,0.0343,0.9096
mini-arch-right,1451,30,217,-7.4110,0.5588,6.6780,0.1847,0.0257,0.9094
mini-arch-right,1452,30,220,-7.4110,0.3991,6.6755,0.1847,0.0172,0.9093
mini-arch-right,1453,30,223,-7.4110,0.2395,6.6730,0.1847,0.0086,0.9091
mini-arch-right,1454,30,226,-7.4110,0.0798,6.6705,0.1847,0.0000,0.9090
mini-arch-right,1455,31,1,-6.1920,0.0804,5.1029,0.2307,0.0001,0.8178
mini-arch-right,1456,31,4,-6.1920,0.2413,5.1003,0.2307,0.0087,0.8177
mini-arch-right,1457,31,7,-6.1920,0.4021,5.0977,0.2307,0.0173,0.8175
mini-arch-right,1458,31,10,-6.1920,0.5630,5.0951,0.2307,0.0260,0.8174
mini-arch-right,1459,31,13,-6.1920,0.7238,5.0924,0.2307,0.0346,0.8172
mini-arch-right,1460,31,16,-6.1920,0.8847,5.0898,0.2307,0.0432,0.8171
mini-arch-right,1461,31,19,-6.1920,1.0455,5.0872,0.2307,0.0519,0.8169
mini-arch-right,1462,31,22,-6.1920,1.2064,5.0846,0.2307,0.0605,0.8168
mini-arch-right,1463,31,25,-6.1920,1.3672,5.0819,0.2307,0.0691,0.8166
mini-arch-right,1464,31,28,-6.1920,1.5281,5.0793,0.2307,0.0778,0.8165
mini-arch-right,1465,31,31,-6.1920,1.6889,5.0767,0.2307,0.0864,0.8163
mini-arch-right,1466,31,34,-6.1920,1.8498,5.0741,0.2307,0.0951,0.8162
mini-arch-right,1467,31,37,-6.1920,2.0106,5.0714,0.2307,0.1037,0.8160
mini-arch-right,1468,31,40,-6.1920,2.1715,5.0688,0.2307,0.1123,0.8159
mini-arch-right,1469,31,43,-6.1920,2.3323,5.0662,0.2307,0.1210,0.8157
mini-arch-right,1470,31,46,-6.1920,2.4932,5.0636,0.2307,0.1296,0.8156
mini-arch-right,1471,31,49,-6.1920,2.6457,5.1021,0.2307,0.1378,0.8178
mini-arch-right,1472,31,52,-6.1920,2.7386,5.1241,0.2307,0.1428,0.8191
mini-arch-right,1473,31,55,-6.1920,2.7241,5.1698,0.2307,0.1420,0.8217
mini-arch-right,1474,31,58,-6.1920,2.8841,5.1885,0.2307,0.1506,0.8228
mini-arch-right,1475,31,61,-6.1920,3.0409,5.2100,0.2307,0.1590,0.8241
mini-arch-right,1476,31,64,-6.1920,3.1918,5.2379,0.2307,0.1671,0.8257
mini-arch-right,1477,31,67,-6.1920,3.3152,5.2736,0.2307,0.1737,0.8278
mini-arch-right,1478,31,70,-6.1920,3.4698,5.3174,0.2307,0.1820,0.8303
mini-arch-right,1479,31,73,-6.1920,3.5232,5.3473,0.2307,0.1849,0.8320
mini-arch-right,1480,31,76,-6.1920,3.5407,5.3648,0.2307,0.1859,0.8331
mini-arch-right,1481,31,79,-6.1920,3.6308,5.3955,0.2307,0.1907,0.8349
mini-arch-right,1482,31,82,-6.1920,3.7379,5.4370,0.2307,0.1964,0.8373
mini-arch-right,1483,31,85,-6.1920,3.8546,5.4852,0.2307,0.2027,0.8401
mini-arch-right,1484,31,88,-6.1920,3.9142,5.5265,0.2307,0.2059,0.8425
mini-arch-right,1485,31,91,-6.1920,3.9681,5.5553,0.2307,0.2088,0.8441
