pixel_index,arch_index,position_along_arch,x_screen,y_screen,uv_x,uv_y,universe,channel
1339,1,0.9419,536.9,327.6,0.9419,0.1344,25,418
1340,1,0.9434,537.0,328.5,0.9434,0.1310,25,421
1341,1,0.9448,537.0,329.5,0.9448,0.1277,25,424
1342,1,0.9463,537.1,330.4,0.9463,0.1243,25,427
1343,1,0.9478,537.1,331.4,0.9478,0.1210,25,430
1344,1,0.9492,537.2,332.4,0.9492,0.1176,25,433
1345,1,0.9507,537.2,333.3,0.9507,0.1142,25,436
1346,1,0.9521,537.3,334.3,0.9521,0.1109,25,439
1347,1,0.9536,537.3,335.2,0.9536,0.1075,25,442
1348,1,0.9550,537.4,336.2,0.9550,0.1042,25,445
1349,1,0.9565,537.4,337.2,0.9565,0.1008,25,448
1350,1,0.9579,537.4,338.1,0.9579,0.0974,25,451
1351,1,0.9594,537.5,339.1,0.9594,0.0941,25,454
1352,1,0.9608,537.5,340.1,0.9608,0.0907,25,457
1353,1,0.9623,537.5,341.0,0.9623,0.0874,25,460
1354,1,0.9637,537.6,342.0,0.9637,0.0840,25,463
1355,1,0.9652,537.6,342.9,0.9652,0.0807,25,466
1356,1,0.9666,537.6,343.9,0.9666,0.0773,25,469
1357,1,0.9681,537.7,344.9,0.9681,0.0739,25,472
1358,1,0.9695,537.7,345.8,0.9695,0.0706,25,475
1359,1,0.9710,537.7,346.8,0.9710,0.0672,25,478
1360,1,0.9724,537.8,347.7,0.9724,0.0639,25,481
1361,1,0.9739,537.8,348.7,0.9739,0.0605,25,484
1362,1,0.9753,537.8,349.7,0.9753,0.0571,25,487
1363,1,0.9768,537.8,350.6,0.9768,0.0538,25,490
1364,1,0.9782,537.8,351.6,0.9782,0.0504,25,493
1365,1,0.9797,537.9,352.5,0.9797,0.0471,25,496
1366,1,0.9811,537.9,353.5,0.9811,0.0437,25,499
1367,1,0.9826,537.9,354.5,0.9826,0.0403,25,502
1368,1,0.9840,537.9,355.4,0.9840,0.0370,25,505
1369,1,0.9855,537.9,356.4,0.9855,0.0336,25,508
1370,1,0.9869,537.9,357.3,0.9869,0.0303,26,1
1371,1,0.9884,538.0,358.3,0.9884,0.0269,26,4
1372,1,0.9898,538.0,359.3,0.9898,0.0235,26,7
1373,1,0.9913,538.0,360.2,0.9913,0.0202,26,10
1374,1,0.9927,538.0,361.2,0.9927,0.0168,26,13
1375,1,0.9942,538.0,362.2,0.9942,0.0134,26,16
1376,1,0.9956,538.0,363.1,0.9956,0.0101,26,19
1377,1,0.9971,538.0,364.1,0.9971,0.0067,26,22
1378,1,0.9985,538.0,365.0,0.9985,0.0034,26,25
1379,1,1.0000,538.0,366.0,1.0000,0.0000,26,28
1380,2,0.0000,582.0,366.0,0.0000,0.0000,27,1
1381,2,0.0015,582.0,365.0,0.0015,0.0034,27,4
1382,2,0.0029,582.0,364.1,0.0029,0.0067,27,7
1383,2,0.0044,582.0,363.1,0.0044,0.0101,27,10
1384,2,0.0058,582.0,362.2,0.0058,0.0134,27,13
1385,2,0.0073,582.0,361.2,0.0073,0.0168,27,16
1386,2,0.0087,582.0,360.2,0.0087,0.0202,27,19
1387,2,0.0102,582.0,359.3,0.0102,0.0235,27,22
1388,2,0.0116,582.0,358.3,0.0116,0.0269,27,25
1389,2,0.0131,582.1,357.3,0.0131,0.0303,27,28
1390,2,0.0145,582.1,356.4,0.0145,0.0336,27,31
1391,2,0.0160,582.1,355.4,0.0160,0.0370,27,34
1392,2,0.0174,582.1,354.5,0.0174,0.0403,27,37
1393,2,0.0189,582.1,353.5,0.0189,0.0437,27,40
1394,2,0.0203,582.1,352.5,0.0203,0.0471,27,43
1395,2,0.0218,582.2,351.6,0.0218,0.0504,27,46
1396,2,0.0232,582.2,350.6,0.0232,0.0538,27,49
1397,2,0.0247,582.2,349.7,0.0247,0.0571,27,52
1398,2,0.0261,582.2,348.7,0.0261,0.0605,27,55
1399,2,0.0276,582.2,347.7,0.0276,0.0639,27,58
1400,2,0.0290,582.3,346.8,0.0290,0.0672,27,61
1401,2,0.0305,582.3,345.8,0.0305,0.0706,27,64
1402,2,0.0319,582.3,344.9,0.0319,0.0739,27,67
1403,2,0.0334,582.4,343.9,0.0334,0.0773,27,70
1404,2,0.0348,582.4,342.9,0.0348,0.0807,27,73
1405,2,0.0363,582.4,342.0,0.0363,0.0840,27,76
1406,2,0.0377,582.5,341.0,0.0377,0.0874,27,79
1407,2,0.0392,582.5,340.1,0.0392,0.0907,27,82
1408,2,0.0406,582.5,339.1,0.0406,0.0941,27,85
1409,2,0.0421,582.6,338.1,0.0421,0.0974,27,88
1410,2,0.0435,582.6,337.2,0.0435,0.1008,27,91
1411,2,0.0450,582.6,336.2,0.0450,0.1042,27,94
1412,2,0.0464,582.7,335.2,0.0464,0.1075,27,97
1413,2,0.0479,582.7,334.3,0.0479,0.1109,27,100
1414,2,0.0493,582.8,333.3,0.0493,0.1142,27,103
1415,2,0.0508,582.8,332.4,0.0508,0.1176,27,106
1416,2,0.0522,582.9,331.4,0.0522,0.1210,27,109
1417,2,0.0537,582.9,330.4,0.0537,0.1243,27,112
1418,2,0.0552,583.0,329.5,0.0552,0.1277,27,115
1419,2,0.0566,583.0,328.5,0.0566,0.1310,27,118
1420,2,0.0581,583.1,327.6,0.0581,0.1344,27,121
1421,2,0.0595,583.1,326.6,0.0595,0.1377,27,124
1422,2,0.0610,583.2,325.6,0.0610,0.1411,27,127
1423,2,0.0624,583.2,324.7,0.0624,0.1444,27,130
1424,2,0.0639,583.3,323.7,0.0639,0.1478,27,133
1425,2,0.0653,583.4,322.8,0.0653,0.1512,27,136
1426,2,0.0668,583.4,321.8,0.0668,0.1545,27,139
1427,2,0.0682,583.5,320.9,0.0682,0.1579,27,142
1428,2,0.0697,583.5,319.9,0.0697,0.1612,27,145
1429,2,0.0711,583.6,318.9,0.0711,0.1646,27,148
1430,2,0.0726,583.7,318.0,0.0726,0.1679,27,151
1431,2,0.0740,583.7,317.0,0.0740,0.1713,27,154
1432,2,0.0755,583.8,316.1,0.0755,0.1746,27,157
1433,2,0.0769,583.9,315.1,0.0769,0.1780,27,160
1434,2,0.0784,584.0,314.1,0.0784,0.1813,27,163
1435,2,0.0798,584.0,313.2,0.0798,0.1847,27,166
1436,2,0.0813,584.1,312.2,0.0813,0.1880,27,169
1437,2,0.0827,584.2,311.3,0.0827,0.1914,27,172
1438,2,0.0842,584.3,310.3,0.0842,0.1947,27,175
1439,2,0.0856,584.3,309.3,0.0856,0.1981,27,178
1440,2,0.0871,584.4,308.4,0.0871,0.2014,27,181
1441,2,0.0885,584.5,307.4,0.0885,0.2048,27,184
1442,2,0.0900,584.6,306.5,0.0900,0.2081,27,187
1443,2,0.0914,584.7,305.5,0.0914,0.2115,27,190
1444,2,0.0929,584.8,304.6,0.0929,0.2148,27,193
1445,2,0.0943,584.8,303.6,0.0943,0.2182,27,196
1446,2,0.0958,584.9,302.6,0.0958,0.2215,27,199
1447,2,0.0972,585.0,301.7,0.0972,0.2249,27,202
1448,2,0.0987,585.1,300.7,0.0987,0.2282,27,205
1449,2,0.1001,585.2,299.8,0.1001,0.2316,27,208
1450,2,0.1016,585.3,298.8,0.1016,0.2349,27,211
1451,2,0.1030,585.4,297.9,0.1030,0.2383,27,214
1452,2,0.1045,585.5,296.9,0.1045,0.2416,27,217
1453,2,0.1060,585.6,295.9,0.1060,0.2449,27,220
1454,2,0.1074,585.7,295.0,0.1074,0.2483,27,223
1455,2,0.1089,585.8,294.0,0.1089,0.2516,27,226
1456,2,0.1103,585.9,293.1,0.1103,0.2550,27,229
1457,2,0.1118,586.0,292.1,0.1118,0.2583,27,232
1458,2,0.1132,586.1,291.2,0.1132,0.2616,27,235
1459,2,0.1147,586.2,290.2,0.1147,0.2650,27,238
1460,2,0.1161,586.3,289.3,0.1161,0.2683,27,241
1461,2,0.1176,586.4,288.3,0.1176,0.2717,27,244
1462,2,0.1190,586.5,287.3,0.1190,0.2750,27,247
1463,2,0.1205,586.7,286.4,0.1205,0.2783,27,250
1464,2,0.1219,586.8,285.4,0.1219,0.2817,27,253
1465,2,0.1234,586.9,284.5,0.1234,0.2850,27,256
1466,2,0.1248,587.0,283.5,0.1248,0.2884,27,259
1467,2,0.1263,587.1,282.6,0.1263,0.2917,27,262
1468,2,0.1277,587.3,281.6,0.1277,0.2950,27,265
1469,2,0.1292,587.4,280.7,0.1292,0.2984,27,268
1470,2,0.1306,587.5,279.7,0.1306,0.3017,27,271
1471,2,0.1321,587.6,278.8,0.1321,0.3050,27,274
1472,2,0.1335,587.7,277.8,0.1335,0.3084,27,277
1473,2,0.1350,587.9,276.9,0.1350,0.3117,27,280
1474,2,0.1364,588.0,275.9,0.1364,0.3150,27,283
1475,2,0.1379,588.1,275.0,0.1379,0.3183,27,286
1476,2,0.1393,588.3,274.0,0.1393,0.3217,27,289
1477,2,0.1408,588.4,273.0,0.1408,0.3250,27,292
1478,2,0.1422,588.5,272.1,0.1422,0.3283,27,295
1479,2,0.1437,588.7,271.1,0.1437,0.3317,27,298
1480,2,0.1451,588.8,270.2,0.1451,0.3350,27,301
1481,2,0.1466,589.0,269.2,0.1466,0.3383,27,304
1482,2,0.1480,589.1,268.3,0.1480,0.3416,27,307
1483,2,0.1495,589.2,267.3,0.1495,0.3450,27,310
1484,2,0.1509,589.4,266.4,0.1509,0.3483,27,313
1485,2,0.1524,589.5,265.4,0.1524,0.3516,27,316
1486,2,0.1538,589.7,264.5,0.1538,0.3549,27,319
1487,2,0.1553,589.8,263.5,0.1553,0.3582,27,322
1488,2,0.1567,590.0,262.6,0.1567,0.3616,27,325
1489,2,0.1582,590.1,261.6,0.1582,0.3649,27,328
1490,2,0.1597,590.3,260.7,0.1597,0.3682,27,331
1491,2,0.1611,590.4,259.7,0.1611,0.3715,27,334
1492,2,0.1626,590.6,258.8,0.1626,0.3748,27,337
1493,2,0.1640,590.8,257.9,0.1640,0.3781,27,340
1494,2,0.1655,590.9,256.9,0.1655,0.3815,27,343
1495,2,0.1669,591.1,256.0,0.1669,0.3848,27,346
1496,2,0.1684,591.2,255.0,0.1684,0.3881,27,349
1497,2,0.1698,591.4,254.1,0.1698,0.3914,27,352
1498,2,0.1713,591.6,253.1,0.1713,0.3947,27,355
1499,2,0.1727,591.7,252.2,0.1727,0.3980,27,358
1500,2,0.1742,591.9,251.2,0.1742,0.4013,27,361
1501,2,0.1756,592.1,250.3,0.1756,0.4046,27,364
1502,2,0.1771,592.3,249.3,0.1771,0.4079,27,367
1503,2,0.1785,592.4,248.4,0.1785,0.4112,27,370
1504,2,0.1800,592.6,247.4,0.1800,0.4145,27,373
1505,2,0.1814,592.8,246.5,0.1814,0.4178,27,376
1506,2,0.1829,593.0,245.6,0.1829,0.4212,27,379
1507,2,0.1843,593.2,244.6,0.1843,0.4245,27,382
1508,2,0.1858,593.3,243.7,0.1858,0.4278,27,385
1509,2,0.1872,593.5,242.7,0.1872,0.4310,27,388
1510,2,0.1887,593.7,241.8,0.1887,0.4343,27,391
1511,2,0.1901,593.9,240.8,0.1901,0.4376,27,394
1512,2,0.1916,594.1,239.9,0.1916,0.4409,27,397
1513,2,0.1930,594.3,238.9,0.1930,0.4442,27,400
1514,2,0.1945,594.5,238.0,0.1945,0.4475,27,403
1515,2,0.1959,594.7,237.1,0.1959,0.4508,27,406
1516,2,0.1974,594.9,236.1,0.1974,0.4541,27,409
1517,2,0.1988,595.1,235.2,0.1988,0.4574,27,412
1518,2,0.2003,595.3,234.2,0.2003,0.4607,27,415
1519,2,0.2017,595.5,233.3,0.2017,0.4640,27,418
1520,2,0.2032,595.7,232.4,0.2032,0.4673,27,421
1521,2,0.2046,595.9,231.4,0.2046,0.4705,27,424
1522,2,0.2061,596.1,230.5,0.2061,0.4738,27,427
1523,2,0.2075,596.3,229.5,0.2075,0.4771,27,430
1524,2,0.2090,596.5,228.6,0.2090,0.4804,27,433
1525,2,0.2104,596.7,227.7,0.2104,0.4837,27,436
1526,2,0.2119,596.9,226.7,0.2119,0.4869,27,439
1527,2,0.2134,597.2,225.8,0.2134,0.4902,27,442
1528,2,0.2148,597.4,224.9,0.2148,0.4935,27,445
1529,2,0.2163,597.6,223.9,0.2163,0.4968,27,448
1530,2,0.2177,597.8,223.0,0.2177,0.5000,27,451
1531,2,0.2192,598.0,222.1,0.2192,0.5033,27,454
1532,2,0.2206,598.3,221.1,0.2206,0.5066,27,457
1533,2,0.2221,598.5,220.2,0.2221,0.5098,27,460
1534,2,0.2235,598.7,219.3,0.2235,0.5131,27,463
1535,2,0.2250,598.9,218.3,0.2250,0.5164,27,466
1536,2,0.2264,599.2,217.4,0.2264,0.5196,27,469
1537,2,0.2279,599.4,216.5,0.2279,0.5229,27,472
1538,2,0.2293,599.7,215.5,0.2293,0.5261,27,475
1539,2,0.2308,599.9,214.6,0.2308,0.5294,27,478
1540,2,0.2322,600.1,213.7,0.2322,0.5326,27,481
1541,2,0.2337,600.4,212.7,0.2337,0.5359,27,484
1542,2,0.2351,600.6,211.8,0.2351,0.5391,27,487
1543,2,0.2366,600.9,210.9,0.2366,0.5424,27,490
1544,2,0.2380,601.1,209.9,0.2380,0.5456,27,493
1545,2,0.2395,601.4,209.0,0.2395,0.5489,27,496
1546,2,0.2409,601.6,208.1,0.2409,0.5521,27,499
1547,2,0.2424,601.9,207.2,0.2424,0.5554,27,502
1548,2,0.2438,602.1,206.2,0.2438,0.5586,27,505
1549,2,0.2453,602.4,205.3,0.2453,0.5618,27,508
1550,2,0.2467,602.6,204.4,0.2467,0.5651,28,1
1551,2,0.2482,602.9,203.5,0.2482,0.5683,28,4
1552,2,0.2496,603.2,202.5,0.2496,0.5715,28,7
1553,2,0.2511,603.4,201.6,0.2511,0.5748,28,10
1554,2,0.2525,603.7,200.7,0.2525,0.5780,28,13
1555,2,0.2540,604.0,199.8,0.2540,0.5812,28,16
1556,2,0.2554,604.3,198.8,0.2554,0.5845,28,19
1557,2,0.2569,604.5,197.9,0.2569,0.5877,28,22
1558,2,0.2583,604.8,197.0,0.2583,0.5909,28,25
1559,2,0.2598,605.1,196.1,0.2598,0.5941,28,28
1560,2,0.2612,605.4,195.2,0.2612,0.5973,28,31
1561,2,0.2627,605.6,194.2,0.2627,0.6005,28,34
1562,2,0.2642,605.9,193.3,0.2642,0.6037,28,37
1563,2,0.2656,606.2,192.4,0.2656,0.6070,28,40
1564,2,0.2671,606.5,191.5,0.2671,0.6102,28,43
1565,2,0.2685,606.8,190.6,0.2685,0.6134,28,46
1566,2,0.2700,607.1,189.7,0.2700,0.6166,28,49
1567,2,0.2714,607.4,188.8,0.2714,0.6198,28,52
1568,2,0.2729,607.7,187.8,0.2729,0.6229,28,55
1569,2,0.2743,608.0,186.9,0.2743,0.6261,28,58
1570,2,0.2758,608.3,186.0,0.2758,0.6293,28,61
1571,2,0.2772,608.6,185.1,0.2772,0.6325,28,64
1572,2,0.2787,608.9,184.2,0.2787,0.6357,28,67
1573,2,0.2801,609.2,183.3,0.2801,0.6389,28,70
1574,2,0.2816,609.5,182.4,0.2816,0.6421,28,73
1575,2,0.2830,609.8,181.5,0.2830,0.6452,28,76
1576,2,0.2845,610.2,180.6,0.2845,0.6484,28,79
1577,2,0.2859,610.5,179.6,0.2859,0.6516,28,82
1578,2,0.2874,610.8,178.7,0.2874,0.6547,28,85
1579,2,0.2888,611.1,177.8,0.2888,0.6579,28,88
1580,2,0.2903,611.5,176.9,0.2903,0.6611,28,91
1581,2,0.2917,611.8,176.0,0.2917,0.6642,28,94
1582,2,0.2932,612.1,175.1,0.2932,0.6674,28,97
1583,2,0.2946,612.5,174.2,0.2946,0.6705,28,100
1584,2,0.2961,612.8,173.3,0.2961,0.6737,28,103
1585,2,0.2975,613.1,172.4,0.2975,0.6768,28,106
1586,2,0.2990,613.5,171.5,0.2990,0.6800,28,109
1587,2,0.3004,613.8,170.6,0.3004,0.6831,28,112
1588,2,0.3019,614.2,169.7,0.3019,0.6862,28,115
1589,2,0.3033,614.5,168.8,0.3033,0.6894,28,118
1590,2,0.3048,614.9,167.9,0.3048,0.6925,28,121
1591,2,0.3062,615.2,167.1,0.3062,0.6956,28,124
1592,2,0.3077,615.6,166.2,0.3077,0.6987,28,127
1593,2,0.3091,615.9,165.3,0.3091,0.7019,28,130
1594,2,0.3106,616.3,164.4,0.3106,0.7050,28,133
1595,2,0.3120,616.7,163.5,0.3120,0.7081,28,136
1596,2,0.3135,617.0,162.6,0.3135,0.7112,28,139
1597,2,0.3149,617.4,161.7,0.3149,0.7143,28,142
1598,2,0.3164,617.8,160.8,0.3164,0.7174,28,145
1599,2,0.3179,618.2,159.9,0.3179,0.7205,28,148
1600,2,0.3193,618.5,159.1,0.3193,0.7236,28,151
1601,2,0.3208,618.9,158.2,0.3208,0.7266,28,154
1602,2,0.3222,619.3,157.3,0.3222,0.7297,28,157
1603,2,0.3237,619.7,156.4,0.3237,0.7328,28,160
1604,2,0.3251,620.1,155.5,0.3251,0.7359,28,163
1605,2,0.3266,620.5,154.7,0.3266,0.7389,28,166
1606,2,0.3280,620.9,153.8,0.3280,0.7420,28,169
1607,2,0.3295,621.3,152.9,0.3295,0.7450,28,172
1608,2,0.3309,621.7,152.0,0.3309,0.7481,28,175
1609,2,0.3324,622.1,151.2,0.3324,0.7511,28,178
1610,2,0.3338,622.5,150.3,0.3338,0.7542,28,181
1611,2,0.3353,622.9,149.4,0.3353,0.7572,28,184
1612,2,0.3367,623.3,148.6,0.3367,0.7602,28,187
1613,2,0.3382,623.8,147.7,0.3382,0.7633,28,190
1614,2,0.3396,624.2,146.8,0.3396,0.7663,28,193
1615,2,0.3411,624.6,146.0,0.3411,0.7693,28,196
1616,2,0.3425,625.0,145.1,0.3425,0.7723,28,199
1617,2,0.3440,625.5,144.3,0.3440,0.7753,28,202
1618,2,0.3454,625.9,143.4,0.3454,0.7783,28,205
1619,2,0.3469,626.3,142.6,0.3469,0.7813,28,208
1620,2,0.3483,626.8,141.7,0.3483,0.7843,28,211
1621,2,0.3498,627.2,140.8,0.3498,0.7872,28,214
1622,2,0.3512,627.7,140.0,0.3512,0.7902,28,217
1623,2,0.3527,628.1,139.2,0.3527,0.7932,28,220
1624,2,0.3541,628.6,138.3,0.3541,0.7961,28,223
1625,2,0.3556,629.1,137.5,0.3556,0.7991,28,226
1626,2,0.3570,629.5,136.6,0.3570,0.8020,28,229
1627,2,0.3585,630.0,135.8,0.3585,0.8050,28,232
1628,2,0.3599,630.5,134.9,0.3599,0.8079,28,235
1629,2,0.3614,630.9,134.1,0.3614,0.8108,28,238
1630,2,0.3628,631.4,133.3,0.3628,0.8137,28,241
1631,2,0.3643,631.9,132.4,0.3643,0.8166,28,244
1632,2,0.3657,632.4,131.6,0.3657,0.8195,28,247
1633,2,0.3672,632.9,130.8,0.3672,0.8224,28,250
1634,2,0.3687,633.4,130.0,0.3687,0.8253,28,253
1635,2,0.3701,633.9,129.1,0.3701,0.8282,28,256
1636,2,0.3716,634.4,128.3,0.3716,0.8311,28,259
1637,2,0.3730,634.9,127.5,0.3730,0.8339,28,262
1638,2,0.3745,635.4,126.7,0.3745,0.8368,28,265
1639,2,0.3759,635.9,125.9,0.3759,0.8396,28,268
1640,2,0.3774,636.4,125.1,0.3774,0.8424,28,271
1641,2,0.3788,636.9,124.3,0.3788,0.8452,28,274
1642,2,0.3803,637.5,123.5,0.3803,0.8481,28,277
1643,2,0.3817,638.0,122.7,0.3817,0.8509,28,280
1644,2,0.3832,638.5,121.9,0.3832,0.8536,28,283
1645,2,0.3846,639.1,121.1,0.3846,0.8564,28,286
1646,2,0.3861,639.6,120.3,0.3861,0.8592,28,289
1647,2,0.3875,640.2,119.5,0.3875,0.8619,28,292
1648,2,0.3890,640.7,118.7,0.3890,0.8647,28,295
1649,2,0.3904,641.3,117.9,0.3904,0.8674,28,298
1650,2,0.3919,641.9,117.1,0.3919,0.8702,28,301
1651,2,0.3933,642.4,116.4,0.3933,0.8729,28,304
1652,2,0.3948,643.0,115.6,0.3948,0.8756,28,307
1653,2,0.3962,643.6,114.8,0.3962,0.8782,28,310
1654,2,0.3977,644.2,114.1,0.3977,0.8809,28,313
1655,2,0.3991,644.7,113.3,0.3991,0.8836,28,316
1656,2,0.4006,645.3,112.5,0.4006,0.8862,28,319
1657,2,0.4020,645.9,111.8,0.4020,0.8889,28,322
1658,2,0.4035,646.5,111.0,0.4035,0.8915,28,325
1659,2,0.4049,647.1,110.3,0.4049,0.8941,28,328
1660,2,0.4064,647.8,109.6,0.4064,0.8967,28,331
1661,2,0.4078,648.4,108.8,0.4078,0.8992,28,334
1662,2,0.4093,649.0,108.1,0.4093,0.9018,28,337
1663,2,0.4107,649.6,107.4,0.4107,0.9043,28,340
1664,2,0.4122,650.3,106.6,0.4122,0.9068,28,343
1665,2,0.4136,650.9,105.9,0.4136,0.9094,28,346
1666,2,0.4151,651.6,105.2,0.4151,0.9118,28,349
1667,2,0.4165,652.2,104.5,0.4165,0.9143,28,352
1668,2,0.4180,652.9,103.8,0.4180,0.9168,28,355
1669,2,0.4194,653.5,103.1,0.4194,0.9192,28,358
1670,2,0.4209,654.2,102.4,0.4209,0.9216,28,361
1671,2,0.4224,654.9,101.7,0.4224,0.9240,28,364
1672,2,0.4238,655.6,101.1,0.4238,0.9264,28,367
1673,2,0.4253,656.2,100.4,0.4253,0.9287,28,370
1674,2,0.4267,656.9,99.7,0.4267,0.9310,28,373
1675,2,0.4282,657.6,99.1,0.4282,0.9333,28,376
1676,2,0.4296,658.3,98.4,0.4296,0.9356,28,379
1677,2,0.4311,659.1,97.8,0.4311,0.9379,28,382
1678,2,0.4325,659.8,97.1,0.4325,0.9401,28,385
1679,2,0.4340,660.5,96.5,0.4340,0.9423,28,388
1680,2,0.4354,661.2,95.9,0.4354,0.9445,28,391
1681,2,0.4369,662.0,95.3,0.4369,0.9466,28,394
1682,2,0.4383,662.7,94.7,0.4383,0.9488,28,397
1683,2,0.4398,663.5,94.1,0.4398,0.9509,28,400
1684,2,0.4412,664.2,93.5,0.4412,0.9529,28,403
1685,2,0.4427,665.0,92.9,0.4427,0.9550,28,406
1686,2,0.4441,665.8,92.3,0.4441,0.9570,28,409
1687,2,0.4456,666.5,91.7,0.4456,0.9590,28,412
1688,2,0.4470,667.3,91.2,0.4470,0.9609,28,415
1689,2,0.4485,668.1,90.6,0.4485,0.9628,28,418
1690,2,0.4499,668.9,90.1,0.4499,0.9647,28,421
1691,2,0.4514,669.7,89.6,0.4514,0.9665,28,424
1692,2,0.4528,670.5,89.1,0.4528,0.9683,28,427
1693,2,0.4543,671.3,88.6,0.4543,0.9701,28,430
1694,2,0.4557,672.2,88.1,0.4557,0.9718,28,433
1695,2,0.4572,673.0,87.6,0.4572,0.9735,28,436
1696,2,0.4586,673.8,87.1,0.4586,0.9751,28,439
1697,2,0.4601,674.7,86.7,0.4601,0.9767,28,442
1698,2,0.4615,675.5,86.2,0.4615,0.9783,28,445
1699,2,0.4630,676.4,85.8,0.4630,0.9798,28,448
1700,2,0.4644,677.3,85.4,0.4644,0.9813,28,451
1701,2,0.4659,678.1,85.0,0.4659,0.9827,28,454
1702,2,0.4673,679.0,84.6,0.4673,0.9841,28,457
1703,2,0.4688,679.9,84.2,0.4688,0.9854,28,460
1704,2,0.4702,680.8,83.8,0.4702,0.9867,28,463
1705,2,0.4717,681.7,83.5,0.4717,0.9879,28,466
1706,2,0.4731,682.6,83.1,0.4731,0.9890,28,469
1707,2,0.4746,683.5,82.8,0.4746,0.9902,28,472
1708,2,0.4761,684.4,82.5,0.4761,0.9912,28,475
1709,2,0.4775,685.3,82.2,0.4775,0.9922,28,478
1710,2,0.4790,686.2,82.0,0.4790,0.9932,28,481
1711,2,0.4804,687.2,81.7,0.4804,0.9941,28,484
1712,2,0.4819,688.1,81.5,0.4819,0.9949,28,487
1713,2,0.4833,689.0,81.2,0.4833,0.9957,28,490
1714,2,0.4848,690.0,81.0,0.4848,0.9964,28,493
1715,2,0.4862,690.9,80.8,0.4862,0.9970,28,496
1716,2,0.4877,691.9,80.7,0.4877,0.9976,28,499
1717,2,0.4891,692.8,80.5,0.4891,0.9981,28,502
1718,2,0.4906,693.8,80.4,0.4906,0.9986,28,505
1719,2,0.4920,694.7,80.3,0.4920,0.9990,28,508
1720,2,0.4935,695.7,80.2,0.4935,0.9993,29,1
1721,2,0.4949,696.6,80.1,0.4949,0.9996,29,4
1722,2,0.4964,697.6,80.1,0.4964,0.9998,29,7
1723,2,0.4978,698.6,80.0,0.4978,0.9999,29,10
1724,2,0.4993,699.5,80.0,0.4993,1.0000,29,13
1725,2,0.5007,700.5,80.0,0.5007,1.0000,29,16
1726,2,0.5022,701.4,80.0,0.5022,0.9999,29,19
1727,2,0.5036,702.4,80.1,0.5036,0.9998,29,22
1728,2,0.5051,703.4,80.1,0.5051,0.9996,29,25
1729,2,0.5065,704.3,80.2,0.5065,0.9993,29,28
1730,2,0.5080,705.3,80.3,0.5080,0.9990,29,31
1731,2,0.5094,706.2,80.4,0.5094,0.9986,29,34
1732,2,0.5109,707.2,80.5,0.5109,0.9981,29,37
1733,2,0.5123,708.1,80.7,0.5123,0.9976,29,40
1734,2,0.5138,709.1,80.8,0.5138,0.9970,29,43
1735,2,0.5152,710.0,81.0,0.5152,0.9964,29,46
1736,2,0.5167,711.0,81.2,0.5167,0.9957,29,49
1737,2,0.5181,711.9,81.5,0.5181,0.9949,29,52
1738,2,0.5196,712.8,81.7,0.5196,0.9941,29,55
1739,2,0.5210,713.8,82.0,0.5210,0.9932,29,58
1740,2,0.5225,714.7,82.2,0.5225,0.9922,29,61
1741,2,0.5239,715.6,82.5,0.5239,0.9912,29,64
1742,2,0.5254,716.5,82.8,0.5254,0.9902,29,67
1743,2,0.5269,717.4,83.1,0.5269,0.9890,29,70
1744,2,0.5283,718.3,83.5,0.5283,0.9879,29,73
1745,2,0.5298,719.2,83.8,0.5298,0.9867,29,76
1746,2,0.5312,720.1,84.2,0.5312,0.9854,29,79
1747,2,0.5327,721.0,84.6,0.5327,0.9841,29,82
1748,2,0.5341,721.9,85.0,0.5341,0.9827,29,85
1749,2,0.5356,722.7,85.4,0.5356,0.9813,29,88
1750,2,0.5370,723.6,85.8,0.5370,0.9798,29,91
1751,2,0.5385,724.5,86.2,0.5385,0.9783,29,94
1752,2,0.5399,725.3,86.7,0.5399,0.9767,29,97
1753,2,0.5414,726.2,87.1,0.5414,0.9751,29,100
1754,2,0.5428,727.0,87.6,0.5428,0.9735,29,103
1755,2,0.5443,727.8,88.1,0.5443,0.9718,29,106
1756,2,0.5457,728.7,88.6,0.5457,0.9701,29,109
1757,2,0.5472,729.5,89.1,0.5472,0.9683,29,112
1758,2,0.5486,730.3,89.6,0.5486,0.9665,29,115
1759,2,0.5501,731.1,90.1,0.5501,0.9647,29,118
1760,2,0.5515,731.9,90.6,0.5515,0.9628,29,121
1761,2,0.5530,732.7,91.2,0.5530,0.9609,29,124
1762,2,0.5544,733.5,91.7,0.5544,0.9590,29,127
1763,2,0.5559,734.2,92.3,0.5559,0.9570,29,130
1764,2,0.5573,735.0,92.9,0.5573,0.9550,29,133
1765,2,0.5588,735.8,93.5,0.5588,0.9529,29,136
1766,2,0.5602,736.5,94.1,0.5602,0.9509,29,139
1767,2,0.5617,737.3,94.7,0.5617,0.9488,29,142
1768,2,0.5631,738.0,95.3,0.5631,0.9466,29,145
1769,2,0.5646,738.8,95.9,0.5646,0.9445,29,148
1770,2,0.5660,739.5,96.5,0.5660,0.9423,29,151
1771,2,0.5675,740.2,97.1,0.5675,0.9401,29,154
1772,2,0.5689,740.9,97.8,0.5689,0.9379,29,157
1773,2,0.5704,741.7,98.4,0.5704,0.9356,29,160
1774,2,0.5718,742.4,99.1,0.5718,0.9333,29,163
